id_miejscowosci	id_gminy	nazwa_miejscowosci	typ_miejscowosci
0306236	3208032	Goscino	miasto
0306242	3208032	Goscino-Dwor	wies
0186743	0803053	Goscinowo	osada lesna
0186750	0803053	Goscinowo	wies
0760627	2813032	Goscirady	osada
0367858	0218052	Goscislaw	wies
0785188	3218053	Goscislaw	osada
0158511	2216053	Gosciszewo	wies
0117713	1437022	Gosciszka	wies
1060292	1437022	Gosciszka-Baraki	wies
0191520	0201043	Gosciszow	wies
0559693	1419012	Goslice	wies
0583409	3003032	Goslinowo	wies
0365799	0209062	Goslinow	wies
0723514	1013023	Gosliny	wies
0573032	1004062	Goslub	wies
0573049	1004062	Goslub-Osada	wies
0623652	1406062	Gosniewice	wies
0640159	1406113	Gosniewice	wies
0500292	1607053	Goswinowice	wies
0115909	1424012	Gotardy	wies
0496395	1604023	Gotartow	wies
0496403	1604023	Gotartow-Ogrodnictwo	osada
0082541	2202043	Gotelp	wies
0321030	1206042	Gotkowice	wies
0106164	0603092	Gotowka	kolonia
0620659	2605022	Gowarczow	wies
0585087	3021062	Gowarzewo	wies
0131541	1012032	Gowarzow	wies
0170937	2205042	Gowidlino	wies
1066811	2215102	Gowino	wies
0519417	1415102	Goworki	wies
0495875	1607022	Goworowice	wies
0510072	1415042	Goworowo	wies
0561939	1420042	Goworowo	wies
0853731	0208103	Goworow	wies
0510089	1415042	Goworowek	wies
0304125	3209033	Gozd	wies
0193217	0225072	Gozdanin	wies
0091422	0409033	Gozdanin	wies
0880805	0218043	Gozdawa	wies
0091439	0409033	Gozdawa	wies
0636318	1409052	Gozdawa	wies
0153086	2210023	Gozdawa	osada
0153070	2210023	Gozdawa	wies
0288969	3010062	Gozdek	kolonia
0288975	3010062	Gozdek Drugi	kolonia
0578696	1004082	Gozdkow	wies
0630468	1430042	Gozdkow	wies
0988388	0810011	Gozdnica	miasto
0743184	2203032	Gozdnica	osada lesna
0192695	0226043	Gozdno	wies
0779213	3206053	Gozdowice	wies
0594531	3028053	Gozdowiec	osada
0565179	1427022	Gozdowo	wies
0597819	3030053	Gozdowo	wies
0597825	3030053	Gozdowo-Mlyn	osada
0904820	0604082	Gozdow	wies
0415942	1020083	Gozdow	wies
0288024	3009082	Gozdow	wies
0699840	1014042	Gozdy	wies
0571330	1427032	Gozdy	wies
0240187	2602023	Gozna	wies
0584225	3005032	Gozdzichowo	wies
0121494	1402072	Gozdzie	wies
0229330	2607032	Gozdzielin	wies
0671639	1403052	Gozdzik	wies
0618830	1423022	Gozdzikow	wies
0293930	3010082	Gozdzikow	wies
0593649	3005043	Gozdzin	wies
0689935	1412142	Gozdziowka	wies
0795821	2609032	Gozlice	wies
0693865	1403132	Gozlin Gorny	wies
0693919	1403132	Gozlin Maly	wies
0578331	1427062	Gojsk	wies
0682695	1412122	Gojszcz	wies
0294740	3023062	Golkowo	wies
0954449	0204013	Gora	miasto
0085947	0407042	Gora	wies
0091540	0409033	Gora	osada
0393637	0609132	Gora	wies
0728612	1021042	Gora	wies
0715294	1014093	Gora	wies
0008473	1408052	Gora	wies
0576579	1419142	Gora	wies
0499962	1609073	Gora	wies
0032980	2008052	Gora	wies
0753254	2012012	Gora	wies
0172847	2206082	Gora	wies
0176510	2215102	Gora	wies
0216993	2410032	Gora	wies
0275211	2601072	Gora	wies
0798570	2612022	Gora	wies
0478664	2808043	Gora	osada
0763790	2816023	Gora	wies
0199071	3006012	Gora	wies
0594229	3014043	Gora	osada lesna
0594212	3014043	Gora	wies
0592992	3021123	Gora	wies
0597328	3021172	Gora	wies
0596240	3026043	Gora	wies
0710575	1011033	Gora Baldrzychowska	wies
0710598	1011033	Gora Baldrzychowska-Kolonia	wies
0920321	1418013	Gora Kalwaria	miasto
0839659	1803072	Gora Motyczna	wies
0524921	3002022	Gora nad Notecia	wies
0389943	0614092	Gora Pulawska	wies
0660794	1815043	Gora Ropczycka	wies
0220233	2401062	Gora Siewierska	wies
0411950	2002152	Gora Strekowa	wies
0430090	1207042	Gora Swietego Jana	wies
0368906	0203062	Gora Swietej Anny	osada
0497970	1611043	Gora Swietej Anny	wies
0565593	1004032	Gora Swietej Malgorzaty	wies
0146672	2416092	Gora Wlodowska	wies
0280991	3009022	Goraj	wies
0878487	0213033	Gorale	osada lesna
0844778	0402073	Gorale	wies
0545159	1010052	Gorale	kolonia
0784415	3206083	Goralice	wies
0844784	0402073	Goraliki	kolonia
0032603	2011042	Gorany	wies
0009975	1417082	Goraszka	wies
0304160	3209033	Gorawino	wies
0494930	1605013	Gorazdze	wies
0190816	0212033	Gorczyca	wies
0164977	2211062	Gorczyn	osada lesna
0784444	3206083	Gorczyn	wies
0188506	0806052	Gorczyna	wies
0376308	0812023	Gorczyna	wies
1038393	0806023	Gorczynka	osada
0188529	0806052	Gorecko	wies
0890376	0602073	Gorecko Koscielne	wies
0890519	0602073	Gorecko Stare	wies
0883940	0220063	Goreczki	osada
1007292	3012033	Goreczki	osada
0200644	3012033	Goreczki	wies
0374077	3022042	Goreczki Wielkie	wies
0493787	1610023	Goreczno	wies
0383225	0608063	Gorka	wies
0910771	0811052	Gorka	wies
0131558	1012032	Gorka	wies
0831451	1202072	Gorka	wies
0445363	1210092	Gorka	osada
0032595	2011042	Gorka	wies
0752504	2208052	Gorka	osada
0484989	2815092	Gorka	wies
0371245	3012023	Gorka	wies
0591395	3016013	Gorka	wies
0595186	3021143	Gorka	osada
0595192	3021143	Gorka	osada lesna
0580776	3026012	Gorka	wies
0372888	3013022	Gorka Duchowna	wies
0323080	1214012	Gorka Jaklinska	wies
0704422	1014072	Gorka Klonowska	wies
0704416	1014072	Gorka Klonowska-Kolonia	wies
0264012	1208062	Gorka Kosciejowska	wies
0273330	2604182	Gorka Lasku	osada
0387275	0608092	Gorka Lubartowska	wies
0414641	1008072	Gorka Pabianicka	wies
0129277	1424062	Gorka Powielinska	wies
0491251	1610013	Gorka Prudnicka	wies
0875750	0217022	Gorka Sobocka	wies
0331719	1214053	Gorka Stogniowska	wies
0377213	0204043	Gorka Wasoska	wies
0210750	1018073	Gorka Wieruszowska	wies
0895014	0604052	Gorka-Zablocie	wies
0096454	0409043	Gorki	wies
0382800	0612032	Gorki	wies
0108246	0613072	Gorki	wies
0186602	0801062	Gorki	wies
0145856	1009072	Gorki	wies
0131653	1012032	Gorki	kolonia
0641905	1401063	Gorki	wies
0670924	1403042	Gorki	wies
0017437	1410042	Gorki	wies
0670077	1412052	Gorki	wies
0673880	1412093	Gorki	kolonia
0004073	1414032	Gorki	wies
0683134	1417062	Gorki	wies
0563789	1419063	Gorki	wies
0684435	1426072	Gorki	wies
0009656	1428022	Gorki	wies
0734765	1438032	Gorki	wies
0502486	1609103	Gorki	wies
0345495	1802013	Gorki	wies
0645731	1811022	Gorki	wies
0746225	2201042	Gorki	osada
0162501	2206032	Gorki	wies
0151124	2207032	Gorki	osada
0156825	2216032	Gorki	wies
0158528	2216053	Gorki	osada
0143780	2406082	Gorki	wies
0277049	2601082	Gorki	wies
0262125	2604152	Gorki	wies
0242683	2608022	Gorki	wies
0795873	2609032	Gorki	wies
0228499	2610022	Gorki	wies
0468973	2808022	Gorki	osada
0286864	3009063	Gorki	wies
1009486	3202012	Gorki	kolonia
0776953	3207033	Gorki	wies
0302066	3215023	Gorki	osada
0675442	1433032	Gorki Borze	wies
0088064	0410013	Gorki Dabskie	osada
0564323	1404022	Gorki Drugie	wies
0553970	1006113	Gorki Duze	wies
0129290	1424062	Gorki Duze	wies
0717301	1003042	Gorki Grabinskie	wies
0230770	2611022	Gorki k. Brodow	wies
0231219	2611022	Gorki k. Mlynka	wies
0573055	1004062	Gorki Lubnickie	wies
0914177	0809063	Gorki Male	wies
0554017	1006113	Gorki Male	wies
0046960	2403042	Gorki Male	wies
0227637	2604012	Gorki Napekowskie	wies
0188535	0806052	Gorki Noteckie	wies
0573061	1004062	Gorki Peclawskie	wies
0564330	1404022	Gorki Pierwsze	wies
0559300	1002022	Gorki Stanislawskie	wies
0217604	2411062	Gorki Slaskie	wies
0675465	1433032	Gorki Srednie	wies
0047042	2403042	Gorki Wielkie	wies
0720390	1011062	Gorki Zadzimskie	wies
0088070	0410013	Gorki Zagajne	wies
0129283	1424062	Gorki-Backi	wies
0675459	1433032	Gorki-Grubaki	wies
0629301	1406073	Gorki-Izabelin	wies
1054908	1410042	Gorki-Lesniczowka	osada lesna
0403560	2007052	Gorki-Sypniewo	wies
0403577	2007052	Gorki-Szewkowo	wies
0129308	1424062	Gorki-Witowice	wies
0762075	2810023	Gorklo	wies
0478368	2814082	Gorkowo	wies
0084729	0414022	Gorna Grupa	wies
0388257	0612053	Gorna Owczarnia	wies
0325890	1206082	Gorna Wies	wies
0000170	1432013	Gorna Wies	wies
1043201	1817042	Gorna Wies	osada
0714395	1019023	Gorna Wola	wies
0624686	1425052	Gorna Wola	wies
0386382	0610042	Gorne	kolonia
0708740	1017062	Gorne	wies
0758613	2818033	Gorne	wies
0781902	3212053	Gorne	osada
0292988	3030043	Gorne Grady	wies
0172860	2206082	Gorne Maliki	wies
0841550	0404022	Gorne Wymiary	wies
0866478	0418123	Gorniak	osada
0530287	3002073	Gornica	wies
1010450	3217052	Gornica	osada
0531140	3217052	Gornica	wies
0890471	0602073	Gorniki	wies
1049600	1211102	Gorniki	osada
0264420	2605042	Gorniki	wies
0902079	0618112	Gorno	wies
0661380	1816113	Gorno	wies
0238871	2604062	Gorno	wies
0238925	2604062	Gorno-Parcele	wies
0238919	2604062	Gorno-Zawada	wies
0772688	3206012	Gornowo	wies
0256024	2601032	Gornowola	wies
0027938	2005052	Gorny Grod	wies
0419740	1215042	Gorny Kardel	osada
1048210	1211032	Gorny Mlyn	osada
0243642	2605033	Gorny Mlyn	wies
0166048	2206052	Gorny Wiec	osada
0030774	2008022	Gornystok	wies
0099688	0413043	Gorowatki	wies
0879742	0220023	Gorowo	wies
0479267	2811032	Gorowo	wies
0478380	2814082	Gorowo	osada
0289472	3010062	Gorowo	kolonia
0964643	2801021	Gorowo Ilaweckie	miasto
0475810	2811012	Gorowo-Trzaski	wies
0155582	2207043	Gorowychy	wies
0155599	2207043	Gorowychy Male	przysiolek
0850980	0415092	Gorsk	wies
0159290	2802072	Gorski Las	osada
0208380	3017072	Gorski Mlyn	osada
0754319	2001032	Gorskie	wies
0043883	2003082	Gorskie	wies
0399479	2006032	Gorskie	wies
0405180	2014032	Gorskie Ponikly-Stok	wies
0375378	3029012	Gorsko	wies
0749028	3213052	Gorsko	wies
0399485	2006032	Gorszczyzna	wies
0873248	0213012	Gory	wies
0086415	0407053	Gory	wies
0888356	0606032	Gory	wies
0392490	0607082	Gory	wies
0394134	0607102	Gory	kolonia
0385678	0614072	Gory	wies
0915490	0807053	Gory	osada lesna
0298643	1011043	Gory	wies
0208545	1018062	Gory	wies
0632770	1401022	Gory	wies
0673510	1412082	Gory	wies
0510095	1415042	Gory	wies
0675117	1426022	Gory	wies
0752846	2001022	Gory	wies
0250270	2608032	Gory	wies
0159284	2802072	Gory	osada
0755425	2819012	Gory	wies
0300096	3010142	Gory	wies
0296319	3023072	Gory	wies
0302824	3201022	Gory	wies
0535273	1001022	Gory Borowskie	kolonia
0016484	0613032	Gory Brzeziny	osada lesna
0214876	1212042	Gory Bydlinskie	osada
0133244	2404032	Gory Gorzkowskie	wies
0517849	1422072	Gory Karwackie	wies
0388263	0612053	Gory Kluczkowickie	wies
0249337	2602033	Gory Lasochowskie	kolonia
0474784	2815032	Gory Lubianskie	wies
0563803	1419063	Gory Male	wies
0264041	1208062	Gory Miechowskie	wies
0697580	1017012	Gory Mlynskie	wies
0548726	1012113	Gory Mokre	wies
0388270	0612053	Gory Opolskie	wies
0795880	2609032	Gory Pechowskie	wies
0714403	1019023	Gory Prusinowskie	wies
0241583	2603033	Gory Sieradzkie	wies
0548755	1012113	Gory Suche	wies
0697395	1017012	Gory Swiatkowskie	wies
0545917	1007032	Gory Trzebiatowskie	wies
0860151	0411022	Gory Witowskie	wies
0790143	2609022	Gory Wysokie	wies
0211381	3007112	Gory Zborowskie	wies
0211406	3007112	Gory Zlotnickie	wies
0360543	1821052	Gorzanka	wies
0880432	0217043	Gorzec	wies
0205720	3017042	Gorzenko	wies
0534090	3031082	Gorzna	wies
0983244	0402053	Gorzno	miasto
0671645	1403052	Gorzno	wies
0372291	3013012	Gorzno	wies
0205736	3017042	Gorzno	wies
0178117	3202012	Gorzno	wies
0843537	0402053	Gorzno-Wybudowanie	osada
0181680	0805022	Gorzyca	wies
0775787	3205023	Gorzyca	wies
0874970	0223043	Gorzyce	wies
0914190	0809063	Gorzykowo	wies
0367226	0211032	Gorzyn	wies
0911138	0811063	Gorzyn	wies
0181289	0806023	Gorzyska	wies
0689289	0611072	Gozd	wies
0674141	0616022	Gozd	wies
0668755	1403032	Gozd	wies
0674709	1417052	Gozd	wies
0620990	1425022	Gozd	wies
0793118	1812012	Gozd	wies
0274157	2610032	Gozd	wies
0886653	0602042	Gozd Lipinski	wies
0668761	1403032	Gozd-Kolonia	kolonia
0696763	1403143	Gozdek	wies
0642359	1425132	Gozdek	wies
0355335	1805062	Grab	wies
0196240	3020022	Grab	wies
0124854	2803062	Grabacz	wies
0578348	1427062	Grabal	wies
0356978	1805072	Grabanina	wies
0010599	0601032	Grabanow	wies
0010607	0601032	Grabanow-Kolonia	kolonia
1019852	0601032	Grabarka	osada lesna
0035257	2010062	Grabarka	wies
0037747	2010072	Grabarka	wies
0037753	2010072	Grabarka-Klasztor	osada
0137851	2406032	Grabarze	wies
0732520	1438023	Grabce Jozefpolskie	wies
0732542	1438023	Grabce Wreckie	wies
0732536	1438023	Grabce-Towarzystwo	wies
0499206	1609062	Grabczok	wies
0909302	0802052	Grabczyna	kolonia
0553070	1001072	Grabek	wies
0762098	2810023	Grabek	kolonia
0204300	3007072	Grabek	wies
0712143	1003032	Grabia	wies
0712172	1003032	Grabia Trzecia	wies
0683140	1417062	Grabianka	wies
0372061	3004033	Grabianowo	wies
0580807	3026012	Grabianowo	osada
0686635	1426082	Grabianow	wies
0302110	3215023	Grabiazek	osada
0712189	1003032	Grabica	wies
0540386	1010042	Grabica	wies
0540392	1010042	Grabica-Kolonia	kolonia
0909294	0802052	Grabice	wies
0726300	1013032	Grabice	wies
0499229	1609062	Grabice	wies
0474844	2815032	Grabiczki	kolonia
0857290	0401042	Grabie	wies
0580300	1002113	Grabie	wies
0823121	1201052	Grabie	wies
0334907	1206113	Grabie	wies
0340569	1219053	Grabie	wies
0120773	1420082	Grabie	wies
0499040	1609052	Grabie	wies
0563810	1419063	Grabie Polskie	wies
0141580	1009043	Grabiec	kolonia
0146264	2416083	Grabiec	wies
0293947	3010082	Grabienice	wies
0126698	1413052	Grabienice Male	wies
0126706	1413052	Grabienice Wielkie	wies
0298301	3027082	Grabieniec	wies
0363719	0216022	Grabik	wies
0917939	0811102	Grabik	wies
0908484	0802032	Grabin	wies
0499985	1609073	Grabin	wies
0743971	2212032	Grabin	osada
1047185	2815092	Grabin	osada
0484995	2815092	Grabin	wies
0779911	3204043	Grabin	wies
1065183	0611032	Grabina	osada lesna
0707120	1003023	Grabina	wies
0414061	1006082	Grabina	wies
0720467	1011062	Grabina	osada
0720409	1011062	Grabina	wies
0812293	1201022	Grabina	wies
0678340	1403062	Grabina	wies
0616586	1406032	Grabina	wies
0621720	1407042	Grabina	wies
0002743	1412073	Grabina	wies
0681661	1412112	Grabina	wies
0569480	1419072	Grabina	wies
0626975	1425072	Grabina	wies
0636979	1425103	Grabina	wies
0004392	1432042	Grabina	wies
0491268	1610013	Grabina	wies
0795904	2609032	Grabina	wies
0290096	3009092	Grabina	wies
0291486	3023042	Grabina	wies
0301701	3023083	Grabina	osada
0775681	3204023	Grabina	osada lesna
0282458	3009043	Grabina Mala	wies
0734771	1438032	Grabina Radziwillowska	wies
0282435	3009043	Grabina Wielka	wies
0537102	1010022	Grabina Wola	wies
0308560	3203042	Grabinek	osada
0720125	1011062	Grabinka	kolonia
0715874	1014093	Grabinka	kolonia
0850589	0402102	Grabiny	osada lesna
0864367	0408062	Grabiny	wies
0685788	1433072	Grabiny	wies
0691168	1433082	Grabiny	kolonia
0816316	1803032	Grabiny	wies
0174473	2204072	Grabiny-Zameczek	osada
0174467	2204072	Grabiny-Zameczek	wies
0528072	3019052	Grabionna	wies
0716431	1011052	Grabiszew	wies
0416812	1020092	Grabiszew	wies
0190058	0210033	Grabiszyce Dolne	wies
0190070	0210033	Grabiszyce Gorne	wies
0190087	0210033	Grabiszyce Srednie	wies
0274690	2612082	Grabki Duze	wies
0238210	2601022	Grabki Male	wies
0864077	0418092	Grabkowo	wies
0911150	0811063	Grabkow	wies
0568657	1002062	Grabkow	wies
0243665	2605033	Grabkow	wies
0260280	2611042	Grabkow	wies
0108861	0619052	Grabniak	wies
0688290	1403112	Grabniak	wies
0670321	1412062	Grabniak	wies
1046636	2809032	Grabniak	osada
0774351	3214033	Grabnica	osada
0885174	0620012	Grabnik	wies
0891157	0620043	Grabnik	wies
0728492	1405052	Grabnik	wies
0515833	1415092	Grabnik	wies
0003168	1432032	Grabnik	wies
0667856	1810072	Grabnik	osada
0768528	2805052	Grabnik	osada
0768511	2805052	Grabnik	wies
0762394	2810023	Grabnik Maly	osada
0185301	0805033	Grabno	wies
0712195	1003032	Grabno	wies
0835880	1216132	Grabno	wies
0752148	2212102	Grabno	wies
0477570	2808032	Grabno	osada
0311415	3215043	Grabno	osada
0309571	3216033	Grabno	osada
0619372	1407022	Grabnowola	wies
0619389	1407022	Grabnowola-Kolonia	wies
0374568	3004052	Grabonog	wies
0699394	1014032	Grabostaw	wies
0556909	1001083	Grabostow	wies
0539880	1010032	Grabostow	wies
0296383	3023072	Graboszewo	wies
0531588	3028062	Graboszewo	wies
0076641	1213093	Graboszyce	wies
0545923	1007032	Grabowa	wies
0709388	1017072	Grabowa	wies
0632332	1423052	Grabowa	wies
0635224	1423072	Grabowa	wies
0138767	2404112	Grabowa	wies
0216668	2416053	Grabowa	wies
0798587	2612022	Grabowa	wies
0293321	3010073	Grabowa	wies
0093125	0414072	Grabowa Buchta	osada lesna
0099139	0414112	Grabowa Gora	osada
0387884	0616032	Grabowce Dolne	wies
0387909	0616032	Grabowce Gorne	wies
0888511	0620022	Grabowczyk	wies
0899992	0618082	Grabowica	wies
0258307	2601042	Grabowica	wies
0844198	0406012	Grabowiec	wies
1062760	0414093	Grabowiec	osada lesna
0846257	0415042	Grabowiec	wies
0385158	0612042	Grabowiec	wies
0013184	0615042	Grabowiec	osada lesna
0013178	0615042	Grabowiec	wies
0888528	0620022	Grabowiec	osada
0914792	0809072	Grabowiec	wies
0551295	1009052	Grabowiec	kolonia
0540038	1010032	Grabowiec	wies
1040763	1012102	Grabowiec	kolonia
0713616	1014082	Grabowiec	wies
0635514	1409042	Grabowiec	wies
0575321	1419112	Grabowiec	wies
0683430	1426062	Grabowiec	wies
0690938	1433082	Grabowiec	wies
0609474	1804082	Grabowiec	wies
0023366	2003032	Grabowiec	osada lesna
0023350	2003032	Grabowiec	wies
0027950	2005052	Grabowiec	wies
0035010	2010052	Grabowiec	kolonia
0742606	2203023	Grabowiec	kolonia
0159539	2213042	Grabowiec	wies
0168366	2213082	Grabowiec	osada
0175225	2215092	Grabowiec	wies
0234749	2604043	Grabowiec	wies
1044011	2802042	Grabowiec	osada
0151420	2802042	Grabowiec	wies
0158110	2807063	Grabowiec	wies
0596079	3024073	Grabowiec	osada
0297980	3027073	Grabowiec	wies
0186200	3202063	Grabowiec	osada
0888540	0620022	Grabowiec-Gora	kolonia
0888534	0620022	Grabowiec-Gora	wies
0876382	0213022	Grabownica	wies
0877750	0213033	Grabownica	wies
0506120	1415012	Grabownica	kolonia
0248527	2604082	Grabownica	wies
0345615	1802013	Grabownica Starzenska	wies
0370174	0204013	Grabowno	wies
0881957	0214083	Grabowno Male	wies
0881986	0214083	Grabowno Wielkie	kolonia
0881970	0214083	Grabowno Wielkie	wies
0093912	0414082	Grabowo	osada
0511769	1411042	Grabowo	wies
0510037	1415042	Grabowo	wies
0515840	1415092	Grabowo	wies
0411588	1416112	Grabowo	wies
0517855	1422072	Grabowo	wies
0579454	1427072	Grabowo	wies
0752875	2001022	Grabowo	wies
0397010	2006022	Grabowo	wies
0408161	2007072	Grabowo	wies
0026465	2011013	Grabowo	wies
0156469	2207062	Grabowo	wies
0159551	2213042	Grabowo	wies
0758620	2818033	Grabowo	wies
0480247	2807052	Grabowo	osada
0480230	2807052	Grabowo	wies
0483079	2810032	Grabowo	wies
0476300	2811022	Grabowo	wies
1046429	2814102	Grabowo	kolonia
0098134	3003093	Grabowo	wies
0526038	3028033	Grabowo	wies
0773660	3206033	Grabowo	wies
0776976	3207033	Grabowo	wies
0311295	3208062	Grabowo	osada
0778484	3218023	Grabowo	osada
0307715	3213042	Grabowo	wies
0783338	3214102	Grabowo	wies
0303404	3215033	Grabowo	wies
0167786	2206072	Grabowo Koscierskie	wies
0585621	3030012	Grabowo Krolewskie	wies
0476004	2811012	Grabowo Lesne	osada lesna
0748684	2201072	Grabowo Parchowskie	wies
0117191	1422052	Grabowo Wielkie	wies
0512310	1422062	Grabowo-Grady	kolonia
0752881	2001022	Grabowo-Kolonie	wies
1057611	1422062	Grabowo-Rzance	wies
0512303	1422062	Grabowo-Skorupki	wies
0512349	1422062	Grabowo-Zawady	wies
0167817	2206072	Grabowska Huta	wies
0621742	1407042	Grabowska Wola	wies
0632355	1423052	Grabowska Wola	wies
0397026	2006022	Grabowskie	wies
0015020	0601092	Grabowszczyzna	kolonia
0638731	1401052	Grabowy Las	wies
0915389	0807053	Grabow	wies
0916130	0811092	Grabow	wies
0580316	1002113	Grabow	wies
0284003	1004042	Grabow	wies
0621788	1407042	Grabow	osada
0521584	1434113	Grabow	wies
0495473	1611012	Grabow	wies
0621771	1407042	Grabow nad Pilica	wies
0936760	3018033	Grabow nad Prosna	miasto
0633283	1436032	Grabow nad Wisla	wies
0621914	1407042	Grabow Nowy	wies
0387915	0616032	Grabow Rycki	wies
0387950	0616032	Grabow Szlachecki	wies
0621794	1407042	Grabow Zalesny	wies
0198798	3018033	Grabow-Pustkowie	osada
0198812	3018033	Grabow-Wojtostwo	wies
0916147	0811092	Grabowek	schronisko turystyczne
0515856	1415092	Grabowek	wies
0762106	2810023	Grabowek	osada
0717318	1003042	Grabowie	wies
0840705	0402022	Grabowiec	wies
0121117	1402062	Grabowiec	wies
0123062	1424043	Grabowiec	wies
0571346	1427032	Grabowiec	wies
0884128	0213033	Grabowka	wies
0860257	0418052	Grabowka	wies
0786294	0607023	Grabowka	wies
0379175	0609022	Grabowka	wies
0388286	0612053	Grabowka	wies
0017667	0613052	Grabowka	wies
0700909	1014052	Grabowka	wies
0491630	1603022	Grabowka	wies
0998518	1608043	Grabowka	osada lesna
0350697	1802032	Grabowka	wies
0041387	2002093	Grabowka	wies
0411074	2014052	Grabowka	osada lesna
0410896	2014052	Grabowka	wies
0138773	2404112	Grabowka	wies
0216088	2415072	Grabowka	wies
0762081	2810023	Grabowka	wies
0524447	3001022	Grabowka	wies
0786319	0607023	Grabowka Ukazowa	wies
0786302	0607023	Grabowka-Kolonia	kolonia
0393005	0614102	Grabowki	wies
0340581	1219053	Grabowki	wies
0093906	0414082	Grabowko	wies
0167823	2206072	Grabowko	wies
0151130	2207032	Grabowko	wies
0476323	2811022	Grabowko	osada
0310858	3209073	Grabowko	wies
0528089	3019052	Grabowno	wies
0691872	1434102	Grabszczyzna	wies
0131564	1012032	Graby	wies
0581712	3003023	Graby	wies
0629318	1406073	Gracjanow	wies
0243694	2605033	Gracuch	osada lesna
0243702	2605033	Gracuch	osada lesna
0243671	2605033	Gracuch	wies
0310887	3209073	Gracz	osada
1050810	1210052	Gracze	osada
0499991	1609073	Gracze	wies
0488898	2814112	Grada	osada lesna
0472992	2814042	Gradki	wies
0036009	2005082	Gradoczno	wies
0597498	3005053	Gradowice	wies
1024511	0615052	Gradowiec	wies
0022450	0615082	Gradowiec	kolonia
0867348	0411053	Gradowo	wies
1063209	0809063	Gradowo	osada
0190822	0212033	Gradowek	wies
0125279	1437052	Gradzanowo Koscielne	wies
