Kod_leku;Subst_czynna;Nazwa;Id_grupy;Cena_detaliczna;Cena_refundowana
5909990637515;Risperidonum;Apo-Risperid, tabl. powl., 1 mg;178.5;10,77;3,89
5909990637577;Risperidonum;Apo-Risperid, tabl. powl., 2 mg;178.5;18,79;3,2
5909990637690;Risperidonum;Apo-Risperid, tabl. powl., 4 mg;178.5;32,69;3,2
5909990637713;Risperidonum;Apo-Risperid, tabl. powl., 3 mg;178.5;26,98;3,2
5909990638185;Mycophenolas mofetil;Myfenax, kaps. twarde, 250 mg;134.0;308,9;3,2
5909990638208;Mycophenolas mofetil;Myfenax, tabl. powl., 500 mg;134.0;308,9;3,2
5909990638659;Losartanum;Lorista, tabl. powl., 100 mg;45.0;27,25;8,25
5909990639885;Losartanum;Losagen, tabl. powl., 50 mg;45.0;11,14;3,34
5909990640287;Olanzapinum;Ranofren, tabl., 10 mg;178.2;102,56;3,46
5909990641086;Perindoprilum + Indapamidum;Co-Prenessa 4 mg / 1,25 mg, tabl., 4+1,25 mg;44.0;18,54;16,09
5909990641215;Dabigatranum etexilatum;Pradaxa, kaps. twarde, 75 mg;22.0;63,7;48,95
5909990641222;Dabigatranum etexilatum;Pradaxa, kaps. twarde, 75 mg;22.0;186,25;135,61
5909990641253;Dabigatranum etexilatum;Pradaxa, kaps. twarde, 110 mg;22.0;67,3;44,18
5909990641260;Dabigatranum etexilatum;Pradaxa, kaps. twarde, 110 mg;22.0;195,33;119,56
5909990642267;Amlodipinum;Adipine, tabl., 10 mg;41.0;14,42;4,33
5909990642311;Amlodipinum;Adipine, tabl., 5 mg;41.0;7,78;2,73
5909990642533;Fluconazolum;Mycosyst, kaps., 100 mg;110.1;26,95;14,14
5909990642618;Amlodipinum;Amlonor, tabl., 5 mg;41.0;7,55;2,5
5909990642625;Amlodipinum;Amlonor, tabl., 10 mg;41.0;14,54;4,45
5909990642809;Nebivololum;Nedal, tabl., 5 mg;40.0;17,58;10,95
5909990643004;Fentanylum;Effentora, tabl. podpoliczkowe, 100 Ág;152.1;121,61;3,2
5909990643028;Fentanylum;Effentora, tabl. podpoliczkowe, 200 Ág;152.1;121,61;3,2
5909990643035;Fentanylum;Effentora, tabl. podpoliczkowe, 200 Ág;152.1;785,46;3,2
5909990643042;Fentanylum;Effentora, tabl. podpoliczkowe, 400 Ág;152.1;121,61;3,2
5909990643059;Fentanylum;Effentora, tabl. podpoliczkowe, 400 Ág;152.1;785,46;3,2
5909990643066;Fentanylum;Effentora, tabl. podpoliczkowe, 600 Ág;152.1;121,61;3,2
5909990643073;Fentanylum;Effentora, tabl. podpoliczkowe, 600 Ág;152.1;785,46;3,2
5909990643080;Fentanylum;Effentora, tabl. podpoliczkowe, 800 Ág;152.1;121,61;3,2
5909990643097;Fentanylum;Effentora, tabl. podpoliczkowe, 800 Ág;152.1;785,46;3,2
5909990643905;Oxycodonum;OxyContin, tabl. o przedluzonym uwalnianiu, 5 mg;150.1;53,74;23
5909990643929;Dorzolamidum;Rozalin, krople do oczu, 20 mg/ml;212.2;29,78;12,19
5909990643943;Oxycodonum;OxyContin, tabl. o przedluzonym uwalnianiu, 10 mg;150.1;88,68;24
5909990644001;Oxycodonum;OxyContin, tabl. o przedluzonym uwalnianiu, 20 mg;150.1;157,45;24,9
5909990644025;Oxycodonum;OxyContin, tabl. o przedluzonym uwalnianiu, 40 mg;150.1;293,47;25,38
5909990644049;Oxycodonum;OxyContin, tabl. o przedluzonym uwalnianiu, 80 mg;150.1;555,88;19,71
5909990644179;Naproxenum;Naproxen 500 Hasco, tabl., 500 mg;141.1;11,19;7,33
5909990644186;Naproxenum;Naproxen 500 Hasco, tabl., 500 mg;141.1;19,72;11,99
5909990644612;Ropinirolum;Requip Modutab, tabl. o przedluzonym uwalnianiu, 4 mg;170.0;102,4;49,53
5909990644636;Ropinirolum;Requip Modutab, tabl. o przedluzonym uwalnianiu, 8 mg;170.0;197,48;91,74
5909990644728;Ropinirolum;Requip Modutab, tabl. o przedluzonym uwalnianiu, 2 mg;170.0;53,8;27,37
5909990644827;Telmisartanum + Hydrochlorothiazidum;PritorPlus, tabl., 80+25 mg;45.0;37,33;27,83
5909990644834;Telmisartanum + Hydrochlorothiazidum;PritorPlus, tabl., 80+25 mg;45.0;61,28;42,28
5909990644933;Indapamidum;Indapamide SR, tabl. o przedluzonym uwalnianiu, 1,5 mg;36.0;7,39;2,22
5909990645497;Terbinafinum;Zelefion, tabl., 250 mg;50.0;28,08;15,11
5909990645503;Terbinafinum;Zelefion, tabl., 250 mg;50.0;51,9;25,95
5909990645565;Losartanum + Hydrochlorothiazidum;Lorista HD, tabl. powl., 100+25 mg;45.0;27,25;8,25
5909990645640;Pantoprazolum;Noacid, tabl. dojel., 20 mg;2.0;9,62;5,66
5909990645732;Pantoprazolum;Noacid, tabl. dojel., 40 mg;2.0;18,43;10,51
5909990646616;Ticlopidinum;Apo-Clodin, tabl. powl., 250 mg;23.2;33,8;10,14
5909990646906;Amoxicillinum + Acidum clavulanicum;Amoksiklav QUICKTAB 625 mg, tabl. do sporzadzania zawiesiny doustnej /tabl. ulegajace rozpadowi w jamie ustnej, 0,5+0,125 g;89.2;17,02;8,51
5909990647224;Gliclazidum;Gliclada, tabl. o zmodyfikowanym uwalnianiu, 30 mg;16.0;17,63;12,6
5909990647231;Gliclazidum;Gliclada, tabl. o zmodyfikowanym uwalnianiu, 30 mg;16.0;26,2;18,65
5909990648559;Tolterodinum;Uroflow 1, tabl. powl., 1 mg;75.2;18,78;12,27
5909990648641;Tolterodinum;Uroflow 2, tabl. powl., 2 mg;75.2;21,38;8,35
5909990648719;Nebivololum;Nebinad, tabl., 5 mg;40.0;17,17;10,54
5909990649112;Losartanum;Lorista, tabl. powl., 50 mg;45.0;29,84;10,84
5909990649129;Losartanum;Lorista, tabl. powl., 50 mg;45.0;34,54;10,36
5909990649532;Simvastatinum;Simcovas, tabl. powl., 20 mg;46.0;8,82;5,26
5909990649556;Topiramatum;Epitoram, tabl. powl., 25 mg;164.0;10,56;4,62
5909990649570;Topiramatum;Epitoram, tabl. powl., 50 mg;164.0;20,05;4,97
5909990649594;Topiramatum;Epitoram, tabl. powl., 100 mg;164.0;38,04;4,68
5909990649617;Topiramatum;Epitoram, tabl. powl., 200 mg;164.0;72,46;3,2
5909990649655;Simvastatinum;Simcovas, tabl. powl., 40 mg;46.0;17,9;10,77
5909990649747;Amoxicillinum + Acidum clavulanicum;Amoksiklav QUICKTAB 1000 mg, tabl. do sporzadzania zawiesiny doustnej /tabl. ulegajace rozpadowi w jamie ustnej, 0,875+0,125 g;89.2;28,45;14,23
5909990650521;Lacidipinum;Lacipil, tabl. powl., 2 mg;41.0;14,47;12,12
5909990650620;Lacidipinum;Lacipil, tabl. powl., 4 mg;41.0;21,67;16,96
5909990651535;Gabapentinum;Neuran 100, kaps. twarde, 100 mg;165.0;26,47;13,09
5909990651566;Gabapentinum;Neuran 300, kaps. twarde, 300 mg;165.0;49,43;3,2
5909990651603;Gabapentinum;Neuran 400, kaps. twarde, 400 mg;165.0;64,41;3,2
5909990652112;Metforminum;Metformax SR 500, tabl. o przedluzonym uwalnianiu, 500 mg;15.0;9,47;8,48
5909990652181;Methylphenidatum;Medikinet 5 mg, tabl., 5 mg;185.0;17,38;3,2
5909990652198;Methylphenidatum;Medikinet 10 mg, tabl., 10 mg;185.0;32,26;3,2
5909990652204;Methylphenidatum;Medikinet 20 mg, tabl., 20 mg;185.0;60,07;3,2
5909990652235;Methylphenidatum;Medikinet CR 10 mg, kaps. o zmodyfikowanym uwalnianiu, twarde, 10 mg;185.0;51,54;10,71
5909990652242;Methylphenidatum;Medikinet CR 20 mg, kaps. o zmodyfikowanym uwalnianiu, twarde, 20 mg;185.0;104,29;19,42
5909990652259;Methylphenidatum;Medikinet CR 30 mg, kaps. o zmodyfikowanym uwalnianiu, twarde, 30 mg;185.0;98,37;3,2
5909990652266;Methylphenidatum;Medikinet CR 40 mg, kaps. o zmodyfikowanym uwalnianiu, twarde, 40 mg;185.0;127,57;4,27
5909990652273;Fluconazolum;Flumycon, kaps., 50 mg;110.1;12,98;6,58
5909990652334;Pantoprazolum;Panzol, tabl. dojel., 20 mg;2.0;11,25;7,29
5909990652372;Pantoprazolum;Panzol, tabl. dojel., 40 mg;2.0;21,82;13,9
5909990653010;Telmisartanum + Hydrochlorothiazidum;MicardisPlus, tabl., 80+25 mg;45.0;31,42;21,92
5909990653027;Telmisartanum + Hydrochlorothiazidum;MicardisPlus, tabl., 80+25 mg;45.0;66,94;47,94
5909990653300;Nebivololum;NebivoLEK, tabl., 5 mg;40.0;12,87;6,24
5909990653355;Ramiprilum;Apo-Rami, tabl., 2,5 mg;44.0;5,32;3,25
5909990653362;Ramiprilum;Apo-Rami, tabl., 5 mg;44.0;10,37;5,97
5909990653379;Ramiprilum;Apo-Rami, tabl., 10 mg;44.0;19,59;11,95
5909990653409;Pantoprazolum;Gastrostad, tabl. dojel., 20 mg;2.0;9,84;5,88
5909990653539;Pantoprazolum;Gastrostad, tabl. dojel., 40 mg;2.0;17,17;9,25
5909990653614;Perindoprilum;Vidotin, tabl., 4 mg;44.0;9,59;7,14
5909990653621;Perindoprilum;Vidotin, tabl., 8 mg;44.0;17,5;12,61
5909990654598;Metforminum;Metfogamma 1000, tabl. powl., 1000 mg;15.0;7,97;3,2
5909990655021;Methylphenidatum;Concerta, tabl. o przedluzonym uwalnianiu, 18 mg;185.0;83,08;7,02
5909990655038;Methylphenidatum;Concerta, tabl. o przedluzonym uwalnianiu, 36 mg;185.0;158,52;3,84
5909990655724;Paroxetinum;Paroxetine Aurobindo, tabl. powl., 20 mg;184.0;13,05;3,92
5909990656813;Mesalazinum;Pentasa, czopki, 1000 mg;12.2;188,28;15,48
5909990656820;Mesalazinum;Pentasa, czopki, 1000 mg;12.2;98,4;13,6
5909990656929;Levocetirizini dihydrochloridum;Cezera, tabl. powl., 5 mg;207.1;16,83;9,78
5909990656936;Levocetirizini dihydrochloridum;Cezera, tabl. powl., 5 mg;207.1;20,91;11,04
5909990656943;Levocetirizini dihydrochloridum;Cezera, tabl. powl., 5 mg;207.1;21,53;10,95
5909990657216;Cefalexinum;Cefaleksyna TZF, kaps. twarde, 500 mg;90.2;23,65;16,53
5909990657339;Donepezilum;Cognezil, tabl. powl., 5 mg;186.0;31,95;18,06
5909990657346;Donepezilum;Cognezil, tabl. powl., 10 mg;186.0;42,5;14,73
5909990657353;Donepezilum;Donesyn, tabl. powl., 5 mg;186.0;38,52;24,63
5909990657360;Donepezilum;Donesyn, tabl. powl., 10 mg;186.0;47,04;19,27
5909990657476;Cyproteronum;Androcur, tabl., 50 mg;71.0;51,27;20,22
5909990657483;Cyproteronum;Androcur, tabl., 50 mg;71.0;110,9;33,27
5909990658145;Rivaroxabanum;Xarelto, tabl., 10 mg;22.0;105,84;56,4
5909990659449;Omeprazolum;Omeprazolum 123ratio, Tulzol, kaps. dojel. twarde, 20 mg;2.0;10,12;6,16
5909990659456;Omeprazolum;Omeprazolum 123ratio, Tulzol, kaps. dojel. twarde, 20 mg;2.0;14,62;7,31
5909990659524;Ketoprofenum;Ketonal, roztwor do wstrzykiwan, 50 mg;141.3;9,34;4,67
5909990660636;Venlafaxinum;Axyven, tabl. powl. o przedluzonym uwalnianiu, 37,5 mg;187.0;14,53;6,14
5909990660643;Venlafaxinum;Axyven, tabl. powl. o przedluzonym uwalnianiu, 75 mg;187.0;28,04;11,28
5909990660650;Venlafaxinum;Axyven, tabl. powl. o przedluzonym uwalnianiu, 150 mg;187.0;46,9;14,07
5909990661329;Dorzolamidum;Trusopt, krople do oczu, roztwor, 20 mg/ml;212.2;29,9;12,31
5909990661404;Naproxenum;Apo-Napro, tabl., 250 mg;141.1;11,16;7,3
5909990661411;Estradiolum + Medroxyprogesteronum;Divina, tabl., 2 mg, 2+10 mg;68.2;13,69;4,11
5909990661435;Naproxenum;Apo-Napro, tabl., 250 mg;141.1;31,78;20,18
5909990661442;Naproxenum;Apo-Napro, tabl., 500 mg;141.1;21,67;13,94
5909990661671;Dinatrii pamidronas;Pamifos-30, proszek i rozpuszczalnik do sporzadzania roztworu do infuzji, 30 mg;146.2;304,25;3,2
5909990661688;Dinatrii pamidronas;Pamifos-60, proszek i rozpuszczalnik do sporzadzania roztworu do infuzji, 60 mg;146.2;304,25;3,2
5909990661695;Dinatrii pamidronas;Pamifos-90, proszek i rozpuszczalnik do sporzadzania roztworu do infuzji, 90 mg;146.2;450,69;3,2
5909990661756;Ramiprilum;Piramil 10 mg, tabl., 10 mg;44.0;19,67;11,95
5909990662104;Donepezilum;Symepezil, tabl. powl., 5 mg;186.0;20,61;6,72
5909990662111;Mesalazinum;Pentasa, tabl. o przedluzonym uwalnianiu, 500 mg;12.1;150,6;73,19
5909990662203;Donepezilum;Symepezil, tabl. powl., 10 mg;186.0;38,54;11,56
5909990662371;Fluconazolum;Flucofast, kaps. twarde, 100 mg;110.1;27,97;15,16
5909990662388;Fluconazolum;Flucofast, kaps. twarde, 100 mg;110.1;106,77;55,53
5909990662401;Nebivololum;Ebivol, tabl., 5 mg;40.0;12,96;6,33
5909990662425;Nebivololum;Ebivol, tabl., 5 mg;40.0;14,99;7,66
5909990662494;Perindoprilum;Prenessa, tabl., 8 mg;44.0;25,66;20,77
5909990662555;Lakozamid;Vimpat, tabl. powl., 50 mg;244.0;49,76;9,21
5909990662593;Lakozamid;Vimpat, tabl. powl., 100 mg;244.0;350,04;3,2
5909990662623;Lakozamid;Vimpat, tabl. powl., 150 mg;244.0;518,85;3,2
5909990662647;Montelukastum;Monkasta, tabl. do rozgryzania i zucia, 5 mg;204.0;18,96;8,71
5909990662661;Lakozamid;Vimpat, tabl. powl., 200 mg;244.0;688,67;3,98
5909990662685;Montelukastum;Monkasta, tabl. do rozgryzania i zucia, 4 mg;204.0;17,78;9,58
5909990663040;Sertralinum;Sertranorm, tabl. powl., 50 mg;184.0;13,63;4,09
5909990663163;Sertralinum;Sertranorm, tabl. powl., 100 mg;184.0;26,88;8,06
5909990663507;Venlafaxinum;Olwexya, kaps. o przedluzonym uwalnianiu, 75 mg;187.0;25,07;8,31
5909990665082;Testosteronum;Undestor Testocaps, kaps., 40 mg;63.0;44,23;13,27
5909990665419;Theophyllinum;Euphyllin CR retard, tabl. o przedluzonym uwalnianiu, 250 mg;203.0;7,44;4,64
5909990665907;Indapamidum;Indapen SR, tabl. o przedluzonym uwalnianiu, 1,5 mg;36.0;8,52;3,12
5909990667116;Ticlopidinum;Aclotin, tabl. powl., 0,25 g;23.2;17,96;10,07
5909990668120;Montelukastum;Milukante, tabl. do rozgryzania i zucia, 5 mg;204.0;19,53;9,28
5909990668137;Montelukastum;Milukante, tabl. powl., 10 mg;204.0;29,54;9,04
5909990668144;Montelukastum;Milukante, tabl. do rozgryzania i zucia, 4 mg;204.0;17,78;9,58
5909990668779;Omeprazolum;Omeprazole Genoptim, kaps., 20 mg;2.0;14,39;7,2
5909990669011;Isosorbidi mononitras;Mono Mack Depot, tabl. o przedluzonym uwalnianiu, 100 mg;34.1;13,74;6,44
5909990669028;Isosorbidi mononitras;Mono Mack Depot, tabl. o przedluzonym uwalnianiu, 100 mg;34.1;25;10,42
5909990669301;Perindoprilum + Amlodipinum;Co-Prestarium, tabl., 5+5 mg;44.0;27,43;24,37
5909990669332;Perindoprilum + Amlodipinum;Co-Prestarium, tabl., 10+5 mg;44.0;42,12;36
5909990669387;Perindoprilum + Amlodipinum;Co-Prestarium, tabl., 5+10 mg;44.0;27,43;24,37
5909990669400;Perindoprilum + Amlodipinum;Co-Prestarium, tabl., 10+10 mg;44.0;42,12;36
5909990670130;Finasteridum;Finanorm, tabl. powl., 5 mg;77.0;29,96;3,2
5909990670185;Nebivololum;Nebilet, tabl., 5 mg;40.0;17,58;10,95
5909990670253;Loratadinum;Loratadyna Galena, tabl., 10 mg;207.1;31,42;10,27
5909990670260;Loratadinum;Loratadyna Galena, tabl., 10 mg;207.1;48,42;16,69
5909990670413;Risperidonum;Rispolept, tabl. powl., 1 mg;178.5;10,88;4
5909990670512;Risperidonum;Rispolept, tabl. powl., 2 mg;178.5;20,72;3,76
5909990670611;Risperidonum;Rispolept, tabl. powl., 3 mg;178.5;30,15;3,2
5909990670710;Risperidonum;Rispolept, tabl. powl., 4 mg;178.5;39,36;3,2
5909990671052;Montelukastum;Promonta, tabl. do rozgryzania i zucia, 4 mg;204.0;20,1;11,9
5909990671076;Montelukastum;Promonta, tabl. do rozgryzania i zucia, 5 mg;204.0;20,89;10,64
5909990671090;Montelukastum;Promonta, tabl. powl., 10 mg;204.0;28,36;8,51
5909990671243;Montelukastum;Monkasta, tabl. powl., 10 mg;204.0;28,41;8,52
5909990671410;Tizanidinum;Sirdalud MR, kaps. o zmodyfikowanym uwalnianiu, twarde, 6 mg;144.0;54,14;23,65
5909990671472;Topiramatum;Toramat, tabl., 25 mg;164.0;13,23;6,64
5909990671489;Topiramatum;Toramat, tabl., 50 mg;164.0;22,44;6,05
5909990671496;Topiramatum;Toramat, tabl., 100 mg;164.0;41,1;5,12
5909990671502;Topiramatum;Toramat, tabl., 200 mg;164.0;78,35;3,2
5909990672363;Insulinum humanum;Insuman Rapid SoloStar 100 j.m./ml roztwor do wstrzykiwan we wstrzykiwaczu, roztwor do wstrzykiwan we wstrzykiwaczu, 100 j.m./ml;14.1;97,23;4
5909990672448;Insulinum humanum;Insuman Basal SoloStar 100 j.m./ml zawiesina do wstrzykiwan we wstrzykiwaczu, zawiesina do wstrzykiwan, 100 j.m./ml;14.1;97,23;4
5909990672585;Insulinum humanum;Insuman Comb 25 SoloStar 100 j.m./ml zawiesina do wstrzykiwan we wstrzykiwaczu, zawiesina do wstrzykiwan, 100 j.m./ml;14.1;97,23;4
5909990673124;Spironolactonum;Spironol, tabl., 100 mg;38.0;14,15;4,25
5909990673728;Venlafaxinum;Lafactin, kaps., 37,5 mg;187.0;13,52;5,13
5909990673766;Venlafaxinum;Lafactin, kaps., 75 mg;187.0;25,65;8,89
5909990673803;Venlafaxinum;Lafactin, kaps., 150 mg;187.0;48,93;15,4
5909990673865;Nebivololum;Nebispes, tabl., 5 mg;40.0;17,47;10,84
5909990673988;Ibuprofenum;Ibuprofen AFL, tabl. drazowane, 200 mg;141.1;6,21;4,25
5909990674411;Losartanum;Cozaar, tabl. powl., 50 mg;45.0;17,37;7,87
5909990674893;Glimepiridum;Avaron, tabl., 4 mg;16.0;18,62;8,56
5909990674909;Glimepiridum;Avaron, tabl., 3 mg;16.0;13,97;6,42
5909990674947;Glimepiridum;Avaron, tabl., 2 mg;16.0;9,45;4,42
5909990674954;Glimepiridum;Avaron, tabl., 1 mg;16.0;4,77;3,85
5909990675302;Acidum alendronicum;Alendronic Acid Genoptim, tabl., 70 mg;147.0;10,98;3,29
5909990675593;Ketoprofenum;Refastin, tabl. powl., 100 mg;141.1;14,32;9,17
5909990675944;Tafluprostum;Taflotan, krople do oczu, roztwor, 0,015 mg/ml;214.0;64,71;33,04
5909990676514;Cefaclorum;Ceclor MR, tabl. powl. o przedluzonym uwalnianiu, 375 mg;90.2;28,66;21,98
5909990676613;Cefaclorum;Ceclor MR, tabl. powl. o przedluzonym uwalnianiu, 500 mg;90.2;31,44;22,54
5909990676620;Cefaclorum;Ceclor MR, tabl. powl. o przedluzonym uwalnianiu, 500 mg;90.2;43,24;30,77
5909990676712;Cefaclorum;Ceclor MR, tabl. powl. o przedluzonym uwalnianiu, 750 mg;90.2;51,4;38,04
5909990677313;Budesonidum;Pulmicort Turbuhaler, proszek do inhalacji, 100 Ág/dawke inhalacyjna;200.1;44,19;15,6
5909990677412;Budesonidum;Pulmicort Turbuhaler, proszek do inhalacji, 200 Ág/dawke inhalacyjna;200.1;40,24;17,99
5909990677733;Brimonidinum;Luxfen, krople do oczu, roztwor, 2 mg/ml;212.2;30,51;3,2
5909990678648;Cilazaprilum;Cazaprol, tabl. powl., 1 mg;44.0;8,82;8,82
5909990678655;Cilazaprilum;Cazaprol, tabl. powl., 2,5 mg;44.0;14,25;12,18
5909990678679;Cilazaprilum;Cazaprol, tabl. powl., 5 mg;44.0;23,23;18,66
5909990680849;Risperidonum;Torendo Q-Tab 1 mg, tabl. ulegajace rozpadowi w jamie ustnej, 1 mg;178.5;19,45;3,2
5909990680863;Risperidonum;Torendo Q-Tab 2 mg, tabl. ulegajace rozpadowi w jamie ustnej, 2 mg;178.5;36,45;3,2
5909990681228;Ziprasidonum;Zypsila, kaps. twarde, 80 mg;178.9;212,43;5,97
5909990681761;Valsartanum;Valzek, tabl., 80 mg;45.0;14,36;4,86
5909990681785;Valsartanum;Valzek, tabl., 160 mg;45.0;27,14;8,14
5909990681877;Valsartanum;Tensart, tabl. powl., 80 mg;45.0;17,82;8,32
5909990682065;Valsartanum;Tensart, tabl. powl., 160 mg;45.0;26,52;7,96
5909990682409;Lisinoprilum;Lisiprol, tabl., 5 mg;44.0;9,62;9,62
5909990682447;Lisinoprilum;Lisiprol, tabl., 10 mg;44.0;13,78;11,71
5909990682461;Lisinoprilum;Lisiprol, tabl., 20 mg;44.0;20,4;15,83
5909990683123;Methylprednisolonum;Medrol, tabl., 4 mg;82.3;9,26;4,43
5909990683215;Methylprednisolonum;Medrol, tabl., 16 mg;82.3;43,94;11,38
5909990683581;Donepezilum;Donectil, tabl. powl., 5 mg;186.0;30,81;16,92
5909990683666;Donepezilum;Donectil, tabl. powl., 10 mg;186.0;38,77;11,63
5909990684816;Alergeny pylkow roslin;Pollinex+Rye, zawiesina do wstrzykiwan, stezenie: 1 - 600 SU/ml; 2 - 1600 SU/ml; 3 - 4000 SU/ml;214.3;155,75;3,2
5909990684823;Alergeny pylkow roslin;Pollinex+Rye, zawiesina do wstrzykiwan, stezenie: 3 - 4000 SU/ml;214.4;158,41;3,2
5909990685189;Nebivololum;Nebicard, tabl., 5 mg;40.0;17,52;10,89
5909990685554;Gabapentinum;Symleptic, kaps. twarde, 100 mg;165.0;17,73;4,35
5909990685561;Gabapentinum;Symleptic, kaps. twarde, 300 mg;165.0;48,87;3,2
5909990686117;Leuprorelinum;Lucrin Depot, mikrosfery do sporzadzania zawiesiny do wstrzykiwan, 3,75 mg;129.0;331,08;71,59
5909990686339;Losartanum + Hydrochlorothiazidum;Lorista H, tabl. powl., 50+12,5 mg;45.0;29,84;10,84
5909990686360;Losartanum + Hydrochlorothiazidum;Lorista H, tabl. powl., 50+12,5 mg;45.0;39,7;11,91
5909990686803;Olanzapinum;ZypAdhera, proszek i rozpuszczalnik do sporzadzania zawiesiny do wstrzykiwan o przedluzonym uwalnianiu, 210 mg;178.4;640,17;9,22
5909990686827;Olanzapinum;ZypAdhera, proszek i rozpuszczalnik do sporzadzania zawiesiny do wstrzykiwan o przedluzonym uwalnianiu, 300 mg;178.4;909,17;6,44
5909990686834;Olanzapinum;ZypAdhera, proszek i rozpuszczalnik do sporzadzania zawiesiny do wstrzykiwan o przedluzonym uwalnianiu, 405 mg;178.4;1223;4,32
5909990687411;Alergeny pylkow roslin;Pollinex Tree, zawiesina do wstrzykiwan, stezenie: 1 - 600 SU/ml; 2 - 1600 SU/ml; 3 - 4000 SU/ml;214.3;155,75;3,2
5909990687428;Alergeny pylkow roslin;Pollinex Tree, zawiesina do wstrzykiwan, stezenie: 3 - 4000 SU/ml;214.4;158,41;3,2
5909990687763;Filgrastimum;Zarzio, roztwor do wstrzykiwan lub infuzji, 30 mln j/0,5 ml;133.0;149,34;3,2
5909990687787;Filgrastimum;Zarzio, roztwor do wstrzykiwan lub infuzji, 30 mln j./0,5 ml;133.0;728,81;3,2
5909990687800;Filgrastimum;Zarzio, roztwor do wstrzykiwan lub infuzji, 48 mln j/0,5 ml;133.0;243,2;3,37
5909990687848;Filgrastimum;Zarzio, roztwor do wstrzykiwan lub infuzji, 48 mln j./0,5 ml;133.0;1166,11;3,2
5909990687862;Carvedilolum;Vivacor, tabl., 25 mg;40.0;17,63;12,72
5909990687879;Carvedilolum;Vivacor, tabl., 25 mg;40.0;32,68;22,85
5909990687886;Carvedilolum;Vivacor, tabl., 6,25 mg;40.0;11,61;10,38
5909990687893;Carvedilolum;Vivacor, tabl., 6,25 mg;40.0;22,93;20,47
5909990687909;Carvedilolum;Vivacor, tabl., 12,5 mg;40.0;13,14;10,68
5909990687930;Carvedilolum;Vivacor, tabl., 12,5 mg;40.0;25,81;20,9
5909990687947;Fenofibratum;Lipanthyl 200M, kaps., 200 mg;47.0;29,86;11,11
5909990688234;Quetiapinum;Kwetaplex, tabl. powl., 100 mg;178.3;54,17;7,87
5909990688241;Quetiapinum;Kwetaplex, tabl. powl., 25 mg;178.3;9,1;6,11
5909990688265;Quetiapinum;Kwetaplex, tabl. powl., 300 mg;178.3;151,04;7,35
5909990688272;Quetiapinum;Kwetaplex, tabl. powl., 150 mg;178.3;79;7,96
5909990688296;Quetiapinum;Kwetaplex, tabl. powl., 200 mg;178.3;103,53;7,74
5909990688531;Valsartanum;Zelvartan, tabl. powl., 80 mg;45.0;20,65;11,15
5909990688722;Valsartanum;Zelvartan, tabl. powl., 160 mg;45.0;31,79;12,79
5909990689774;Nebivololum;Nebilenin, tabl., 5 mg;40.0;17,35;10,72
5909990689781;Donepezilum;Donecept, tabl. powl., 5 mg;186.0;32,96;19,07
5909990689842;Pantoprazolum;Controloc 40, tabl. dojel., 40 mg;2.0;11,66;7,7
5909990689859;Pantoprazolum;Controloc 40, tabl. dojel., 40 mg;2.0;22,51;14,59
5909990689873;Donepezilum;Donecept, tabl. powl., 10 mg;186.0;39,67;11,9
5909990690138;Risperidonum;Orizon, roztwor doustny, 1 mg/ml;178.5;42,35;3,2
5909990691319;Amoxicillinum;Amotaks, tabl., 1 g;88.1;16,07;4,95
5909990691517;Amoxicillinum;Amotaks, kaps. twarde, 500 mg;88.1;10,23;6,27
5909990691760;Venlafaxinum;Faxolet ER, kaps. o przedluzonym uwalnianiu, twarde, 37,5 mg;187.0;13,35;4,96
5909990691883;Venlafaxinum;Faxolet ER, kaps. o przedluzonym uwalnianiu, twarde, 150 mg;187.0;48,37;14,84
5909990691906;Venlafaxinum;Faxolet ER, kaps. o przedluzonym uwalnianiu, twarde, 75 mg;187.0;23,95;7,19
5909990692118;Spiramycinum;Rovamycine, tabl. powl., 3 mln j.m.;101.2;23,75;14,64
5909990692422;Insulinum lisprum, injectio neutralis;Humalog, roztwor do wstrzykiwan, 100 j.m./ml;14.1;133,87;40,19
5909990692781;Finasteridum;Finagen, tabl. powl., 5 mg;77.0;26,88;3,2
5909990693276;Valsartanum;Valsotens, tabl. powl., 160 mg;45.0;23,52;7,06
5909990693313;Glucagonum;GlucaGen 1 mg HypoKit, proszek i rozpuszczalnik do sporzadzania roztworu do wstrzykiwan, 1 mg;85.0;64,35;3,2
5909990693726;Acidum alendronicum;Alendronate Arrow, tabl., 70 mg;147.0;10,99;3,3
5909990694327;Acidum valproicum + Natrii valproas;Depakine Chrono 300, tabl. powl. o przedluzonym uwalnianiu, 200+87 mg;161.2;17,35;6,18
5909990694426;Acidum valproicum + Natrii valproas;Depakine Chrono 500, tabl. powl. o przedluzonym uwalnianiu, 333+145 mg;161.2;23,95;0
5909990694631;Ramiprilum;Polpril, kaps. twarde, 5 mg;44.0;11,09;6,52
5909990694655;Ramiprilum;Polpril, kaps. twarde, 10 mg;44.0;21,37;12,24
5909990694754;Nitrendipinum;Nitrendypina EGIS, tabl., 20 mg;41.0;15,54;7,52
5909990694761;Nitrendipinum;Nitrendypina EGIS, tabl., 20 mg;41.0;8,01;4
5909990694778;Nitrendipinum;Nitrendypina EGIS, tabl., 10 mg;41.0;5,1;4,69
5909990694785;Nitrendipinum;Nitrendypina EGIS, tabl., 10 mg;41.0;10,16;6,15
